rva	name	subsystem	arg_type	note	callees
004c45f0	FUN_004c45f0	render	unknown	re/analysis/render_c0_promote_c/0x004c45f0.md	
004cfe20	FUN_004cfe20	render	unknown	re/analysis/render_c0_promote_c/0x004cfe20.md	004cc7f0,007d46e4
004d40c0	FUN_004d40c0	render	unknown	re/analysis/render_5_c1_to_c2_s6/004d40c0.md	
00426030	FUN_00426030	render	unknown	re/analysis/render_promote_c2_track_loader/0x00426030.md	0041e8f0,0041e9b0,0041ea10,0042604c,005f616c,00644158,00646e58
004260e0	FUN_004260e0	render	unknown	re/analysis/render_promote_c2_track_loader/0x004260e0.md	005cc4dc,005cd4ac
004262f0	FUN_004262f0	render	unknown	re/analysis/render_promote_c2_track_loader/0x004262f0.md	00425b70,00425bf0,00425c00,004952f0,00644370,00646c38,00646e38,00657408
00426700	FUN_00426700	render	unknown	re/analysis/render_promote_c2_track_loader/0x00426700.md	004756e0,005cc948,005cc94c
00426780	FUN_00426780	render	unknown	re/analysis/render_promote_c2_track_loader/0x00426780.md	00475010,005cc948,005cc94c
004c5830	FUN_004c5830	render	unknown	re/analysis/texture_loader_d3_cont1/0x004c5830.md	
004c5850	FUN_004c5850	render	unknown	re/analysis/texture_loader_d3_cont1/0x004c5850.md	
004d8810	RwNativeRasterRead	render	unknown	re/analysis/render_6_c1_to_c2_s4/0x004d8810.md	
004e1df0	FUN_004e1df0	render	unknown	re/analysis/texture_loader_d3_cont1/0x004e1df0.md	
00477730	FUN_00477730	render	unknown	re/analysis/promote_c2_render_frame/0x00477730.md	004773f0,00477810,006925b8,00692bb8
004a4fc1	write_char	render	unknown	re/analysis/rw_engine_init_d2_cont2/0x004a4fc1.md	
004a4da0	__aulldvrm	render	unknown	re/analysis/rw_engine_init_d2_cont2/0x004a4da0.md	
004cfe40	FUN_004cfe40	render	unknown	re/analysis/promote_c2_render_d3d9/0x004cfe40.md	
004dcdc0	FUN_004dcdc0	render	unknown	re/analysis/promote_c2_render_d3d9/0x004dcdc0.md	
004c4a50	FUN_004c4a50	render	unknown	re/analysis/fun_00426810_callees/0x004c4a50.md	004c4d20,004d7ff0,004d8480,0061811c,007d3ff8,007d4028
00498be0	FUN_00498be0	render	unknown	re/analysis/settings_config_d2_cont1/00498be0.md	00499400,00499590,00773414
00499ce0	FUN_00499ce0	render	unknown	re/analysis/skeleton_prep_boot_winmain_b/00499ce0.md	00773928,0077392c,00773930,00773934,00773938,0077393c,00773940,00773944,00773948,0077394c,00773950,00773954,00773958,0077395c,00773960,00773964
00497000	FUN_00497000	render	unknown	re/analysis/settings_config_d2_cont1/00497000.md	00497060
00497060	FUN_00497060	render	unknown	re/analysis/settings_config_d2_cont1/00497060.md	00496ec0,00497000,004ed6ad
004c52f0	RwMatrixCombine	render	unknown	re/analysis/vehicle_update_d3_cont/004c52f0.md	004d7ff0,004d8480,007d3ff8,007d4028
004039e0	FUN_004039e0	render	unknown	re/analysis/render_c1_to_c2_s1/FUN_004039e0.md	
004430e0	FUN_004430e0	render	unknown	re/analysis/render_c1_to_c2_s2/FUN_004430e0.md	
00490e50	FUN_00490e50	render	unknown	re/analysis/breadth_unmapped_0049x/0x00490e50.md	004987b0,004a332b
00490f50	FUN_00490f50	render	unknown	re/analysis/breadth_unmapped_0049x/0x00490f50.md	00490e70,00490f80,005cdb14,00616030,00616031,00616032,00616033,00616034
00490f80	FUN_00490f80	render	unknown	re/analysis/breadth_unmapped_0049x/0x00490f80.md	00490e70,00490f50,005cdb00,00616030,00616034,00616035,00616036,00616037
00490ff0	FUN_00490ff0	render	unknown	re/analysis/breadth_unmapped_0049x/0x00490ff0.md	00490e70,004910c0,00491340,005cdacc,006146b0,006146b4
00491010	FUN_00491010	render	unknown	re/analysis/breadth_unmapped_0049x/0x00491010.md	00490e70,00490ff0,005cdae0,006146b0,006146b8,006146bc
00491030	FUN_00491030	render	unknown	re/analysis/breadth_unmapped_0049x/0x00491030.md	006146d0,006146d4,006146d8,006146dc,006146e0,006146e4
00491530	FUN_00491530	render	unknown	re/analysis/breadth_unmapped_0049x/0x00491530.md	00426b40,00491bd0,0077152c,00771530,00771534,007d3ff8
00491bd0	FUN_00491bd0	render	unknown	re/analysis/breadth_unmapped_0049x/0x00491bd0.md	00491c00,00491f00
004d3e90	FUN_004d3e90	render	unknown	re/analysis/render_5_c1_to_c2_s6/004d3e90.md	007d3ff8
004d4170	FUN_004d4170	render	unknown	re/analysis/render_5_c1_to_c2_s6/004d4170.md	004d7ff0,004d8480
004d4250	FUN_004d4250	render	unknown	re/analysis/render_5_c1_to_c2_s6/004d4250.md	004d7ff0,004d8480
004d42b0	FUN_004d42b0	render	unknown	re/analysis/render_5_c1_to_c2_s6/004d42b0.md	004d7ff0,004d8480
004d4310	FUN_004d4310	render	unknown	re/analysis/render_5_c1_to_c2_s6/004d4310.md	
004d4910	FUN_004d4910	render	unknown	re/analysis/render_5_c1_to_c2_s6/004d4910.md	
004d4a20	FUN_004d4a20	render	unknown	re/analysis/render_5_c1_to_c2_s6/004d4a20.md	
004d4bf0	FUN_004d4bf0	render	unknown	re/analysis/render_5_c1_to_c2_s6/004d4bf0.md	
004d4dd0	FUN_004d4dd0	render	unknown	re/analysis/render_5_c1_to_c2_s6/004d4dd0.md	004d4910,004d4a20,004d7ff0,004d8480
004d4f00	FUN_004d4f00	render	unknown	re/analysis/render_5_c1_to_c2_s6/004d4f00.md	
004d4f90	FUN_004d4f90	render	unknown	re/analysis/render_6_c1_to_c2_s1/004d4f90.md	004d3e90,004d5190,004d7ff0,004d8480,007d3ff8
004d5190	FUN_004d5190	render	unknown	re/analysis/render_6_c1_to_c2_s1/004d5190.md	004d7ff0,004d8480,007d3ff8
004d52d0	FUN_004d52d0	render	unknown	re/analysis/render_6_c1_to_c2_s1/004d52d0.md	007d3ff8
004d5310	FUN_004d5310	render	unknown	re/analysis/render_6_c1_to_c2_s1/004d5310.md	007d3ff8
004d5340	FUN_004d5340	render	unknown	re/analysis/render_6_c1_to_c2_s1/004d5340.md	007d3ff8
004d54d0	FUN_004d54d0	render	unknown	re/analysis/render_6_c1_to_c2_s1/004d54d0.md	007d57f8
004d5550	FUN_004d5550	render	unknown	re/analysis/render_6_c1_to_c2_s1/004d5550.md	007d4720
004d6b90	FUN_004d6b90	render	unknown	re/analysis/render_6_c1_to_c2_s2/004d6b90.md	005d8ca8,007d4110,007d4f88,007d6b3c,007d6b44
004d6c40	FUN_004d6c40	render	unknown	re/analysis/render_6_c1_to_c2_s2/004d6c40.md	005d8c64,007d5168,007d5890,007d5894,007d6bf0,007d6c14
004d6c90	FUN_004d6c90	render	unknown	re/analysis/render_6_c1_to_c2_s2/004d6c90.md	004d6c40,005d8c64,007d5898,007d589c,007d6bf4
004d6ce0	FUN_004d6ce0	render	unknown	re/analysis/render_6_c1_to_c2_s2/004d6ce0.md	007d4110,007d6b10,007d6b14,007d6b30
